id,wurfl-id,user-agent
autogen-252,htc_hero_ver1_cupcake_subenza,"Mozilla/5.0 (Linux; U; Android 1.5; en-za; HTC Hero Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-253,htc_hero_ver1_cupcake_svse,"Mozilla/5.0 (Linux; U; Android 1.5; sv-se; Galaxy Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-254,htc_hero_ver1_cupcake_subua,"Mozilla/5.0 (Linux; U; Android 1.5; en-ca; HTC Hero Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-255,htc_hero_ver1_subandroid21,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; Hero Build/ERE27) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-256,htc_hero_ver1_cupcake_subnl,"Mozilla/5.0 (Linux; U; Android 1.5; nl-nl; HTC Hero Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-257,htc_hero_ver1_subsprint2,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; HERO200 Build/CUPCAKE) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2 (AdMob-ANDROID-20090728)"
autogen-258,htc_hero_ver1_subcellularsouth,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; HTC Hero Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1 CSOUTH-6200"
autogen-259,htc_hero_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; hero) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-260,htc_hero_ver1_subsprint,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; heroc) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-261,htc_hero_ver1_cupcake,"Mozilla/5.0 (Linux; U; Android 1.5; de-de; HTC Hero Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-262,htc_a6277_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; A6277 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-263,htc_click_ver1,"Mozilla/5.0 (Linux; U; Android Donut; en-us; HTC Click Build/Donut) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-264,dopod_a3288_ver1,"Mozilla/5.0 (Linux; U; Android 1.6; zh-cn; dopod A3288 Build/DRC79) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-265,mot_mb300_ver1_subua,"MOT-MB300/Blur_Version.0.0.1.motus.AmericaMovil.en.BR Mozilla/5.0 (Linux; U; Android 1.5; es-es; MB300 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-266,droid_ver_201_FOO_THIS_HAS_TYPOS,"Mozilla/5.0 (Linux; U; Android  2.0.1; en-us; Droid Build/ESD56) AppleWebKit/530.17 (KHTML, like Gecko)  Version/4.0 Mobile Safari/530.17"
autogen-267,droid_ver_201,"Mozilla/5.0 (Linux; U; Android 2.0.1; en-us; Droid Build/ESD56) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-268,verizon_droid_ver1_subua,"Mozilla/5.0 (Linux; U; Android 2.0; en-us; Droid Build/ESD20) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-269,verizon_droid_ver1_sub21,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; Droid Build/ESE81) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-270,verizon_droid_ver1_sub22,"Mozilla/5.0 (Linux; U; Android 2.2; en-us; Droid Build/FRF84B) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-271,verizon_droid_ver1_sub,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; Droid Build/ESE81) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-272,verizon_droid_ver1,"Mozilla/5.0 (Linux; U; Android 2.0; en-us; Droid Build/ESD20) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-273,htc_eris_ver1_sub525201,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; Eris Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-274,htc_eris_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; Eris Build/CUPCAKE) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-275,htc_eris_ver1_sub21,"Mozilla/5.0 (Linux; U; Android 2.1; en-us; Eris Build/ERD79) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-276,htc_desire_ver1,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-gb; HTC Desire Build/ERE27) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-277,htc_desire_ver1_no,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-no; Desire_A8181 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-278,htc_desire_ver1_se,"Mozilla/5.0 (Linux; U; Android 2.1-update1; sv-se; Desire_A8181 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-279,htc_desire_ver1_subvoda,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-gb; HTC Desire 1.15.161.4 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-280,htc_desire_ver1_subfr,"Mozilla/5.0 (Linux; U; Android 2.1-update1; fr-fr; Desire_A8181 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-281,htc_desire_ver1_sub21,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-ie; Desire_A8181 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-282,htc_desire_ver1_nb_no,"Mozilla/5.0 (Linux; U; Android 2.1-update1; nb-no; Desire_A8181 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-283,htc_desire_ver1_211_questi_1,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; HTC Desire Build/ERE27) AppleWebKit/525.10 +(KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-284,htc_eris_ver1_subdesire_sub21,"Mozilla/5.0 (Linux; U; Android 2.1; en-us; desirec) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-285,htc_eris_ver1_subdesire,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; desirec) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-286,htc_eris_ver1_subadr6200,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; ADR6200 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-287,htc_eris_ver1_subadr6200_sub21,"Mozilla/5.0 (Linux; U; Android 2.1; en-us; ADR6200 Build/ERD79) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-288,google_nexusone_ver1_subit,"Mozilla/5.0 (Linux; U; Android 2.1-update1; it-it; Nexus One Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-289,google_nexusone_ver1_subfr,"Mozilla/5.0 (Linux; U; Android 2.1-update1; fr-fr; Nexus One Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-290,google_nexusone_ver1_sub22,"Mozilla/5.0 (Linux; U; Android 2.2; en-gb; Nexus One Build/FRF50) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
autogen-291,htc_passion_ver1_subnexusone,"Mozilla/5.0 (Linux; U; Android 2.1; en-us; Nexus One Build/ERD78) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-292,google_nexusone_ver1_sub1,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-gb; Nexus One Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-293,google_nexusone_ver1,"Mozilla/5.0 (Linux; U; Android 2.1; en-gb; Nexus One Build/ERD79) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-294,google_nexusone_ver1_sub21us,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; Nexus One Build/EPE54B) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-295,apple_ipad_ver1_subos,"Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Mobile/7B367"
autogen-296,apple_ipad_ver1,"Mozilla/5.0 (iPad; U; CPU iPhone OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Mobile/7D11"
autogen-297,apple_ipad_ver1_subos5312110,"Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B367 Safari/531.21.10"
autogen-298,apple_ipad_ver1_subiprod,"Mozilla/5.0 (iProd; U; CPU iPhone OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko)"
autogen-299,apple_ipad_ver1_sub5312110,"Mozilla/5.0(iPad; U; CPU iPhone OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B314 Safari/531.21.10"
autogen-300,apple_ipad_ver1_sub503253121104047B3605312110,"Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B360 Safari/531.21.10"
autogen-301,apple_ipad_ver1_subsimulator,"Mozilla/5.0 (iPad Simulator; U; CPU iPhone OS 3_2 like Mac OS X; HW i386; en_us) AppleWebKit/525.18.1 (KHTML, like Gecko)"
autogen-302,nintendo_wii_browser_subua9302071,Opera/9.30 (Nintendo Wii; U; ; 2071; Wii Shop Channel/1.0; en)
autogen-303,nintendo_wii_browser_subua9303642,Opera/9.30 (Nintendo Wii; U; ; 3642; en)
autogen-304,nintendo_wii_browser,Opera/9.00 (Nintendo Wii
autogen-305,nintendo_wii_browser_subua910,Opera/9.10 (Nintendo Wii; U; ; 1621; en)
autogen-306,nintendo_wii_browser_subua_de,Opera/9.30 (Nintendo Wii; U; ; 2047-7; de)
autogen-307,nintendo_wii_browser_subua93020477,Opera/9.30 (Nintendo Wii; U; ; 2047-7;en)
autogen-308,nintendo_wii_browser_subua,Opera/9.30 (Nintendo Wii; U; ; 2047-7; en)
autogen-309,palm_pre_ver1_4_1,"Mozilla/5.0 (webOS/1.4.1.1; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.0"
autogen-310,palm_pre_ver1_3_5,"Mozilla/5.0 (webOS/1.3.5; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.0"
autogen-311,palm_pre_ver1,"Mozilla/5.0 (webOS/1.0; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.0"
autogen-312,palm_pre_ver1_2_subemulator,"Mozilla/5.0 (webOS/1.2; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Desktop/1.0"
autogen-313,palm_pixi_plus_1_4_0_5322,"Mozilla/5.0 (webOS/1.4.0; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.0"
autogen-314,palm_pre_ver1_3,"Mozilla/5.0 (webOS/1.3.1; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.0"
autogen-315,palm_pre_ver1_2,"Mozilla/5.0 (webOS/1.2; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.0"
autogen-316,palm_pre_ver1_1,"Mozilla/5.0 (webOS/1.1; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.0"
autogen-317,palm_pixi_ver1,"Mozilla/5.0 (webOS/1.3.1; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pixi/1.0"
autogen-318,palm_webos_1_3,"Mozilla/5.0 (webOS/1.3; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Desktop/1.0"
autogen-319,samsung_behold_ii_ver1_subua,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; Behold2 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-320,samsung_behold_ii_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; Behold II Build/CUPCAKE) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-321,samsung_sph_m900_ver1_subcupcake528,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; SPH-M900 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-322,samsung_sph_m900_ver1_sub21,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; SPH-M900 Build/ECLAIR) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-323,samsung_sph_m900_ver1_subcupcake,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; SPH-M900 Build/CUPCAKE) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-324,samsung_sph_m900_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; SPH-M900) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-325,palm_pre_plus_1_3_4_FOO_THIS_HAS_TYPOS,"Mozilla/5.0  (webOS/1.3.4; U; en-US)  AppleWebkit/525.27.1 (KHTML, like Gecko)  Version/1.0 Safari/525.27.1  Pre/1.1"
autogen-326,palm_pre_plus_ver1,"Mozilla/5.0 (webOS/1.3.5.1; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.1"
autogen-327,palm_pre_plus_1_3_4,"Mozilla/5.0 (webOS/1.3.4; U; en-US) AppleWebkit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.1"
autogen-328,palm_pre_plus_ver1_sub1411,"Mozilla/5.0 (webOS/1.4.1.1; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.1"
autogen-329,palm_pre_ver1_albacore,"Mozilla/5.0 (webOS/Albacore; U; fr-FR) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.1"
autogen-330,palm_pre_145_1,Palm Pre 1.0 webOS 1.4.5/na :: Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebKit/532.2
autogen-331,palm_pixi_ver1_sub145_questi_4,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pixi/1.0"
autogen-332,palm_pixi_ver1_sub145_questi_1,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pixi/1.1"
autogen-333,palm_pixi_ver1_sub145_questi_3,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.1"
autogen-334,palm_pixi_ver1_sub145_questi_2,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.0"
autogen-335,palm_pixi_plus_1_4_0_FOO_THIS_HAS_TYPOS,"Mozilla/5.0  (webOS/1.4.0; U;  en-US)AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0  Safari/532.2  Pixi/1.1"
autogen-336,palm_pixi_plus_1_4_0,"Mozilla/5.0 (webOS/1.4.0; U; en-US) AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pixi/1.1"
autogen-337,palm_pixi_plus_ver1,"Mozilla/5.0 (webOS/1.3.5.1; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pixi/1.1"
autogen-338,palm_pixi_plus_ver1_sub1411,"Mozilla/5.0 (webOS/1.4.1.1; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pixi/1.1"
autogen-339,mot_mb200_ver1_subua,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB200 Build/CUPCAKE) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-340,mot_mb200_ver1_subdemo,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB200-demo Build/CUPCAKE) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-341,mot_mb200_ver1,"MOT-MB200/Blur_Version.0.10.2.MB200.T-Mobile.en.US Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB200 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-342,mot_mb200_ver1_subua2,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB200 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-343,mb300_blur_android_1_5_att_1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB300 Build/Blur_Version.0.12.1151.MB300.ATT.en.US Flex/P012) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-344,moto_blur_mb300_blur_att_en_us_2,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB300 Build/Blur_Version0.12.1151.MB300.ATT.en.US Flex/PO12) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-345,moto_blur_mb300_blur_att_en_us_1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB300 Build/Blur_Version0.12.1151.MB300.ATT.en.US Flex/P012) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-346,moto_blur_mb300_blur_att_en_gb_1,"Mozilla/5.0 (Linux; U; Android 1.5; en-gb; MB300 Build/Blur_Version0.12.1151.MB300.ATT.en.US Flex/P012) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-347,moto_blur_mb300_blur_att_en_gb_2,"Mozilla/5.0 (Linux; U; Android 1.5; en-gb; MB300 Build/Blur_Version0.12.1151.MB300.ATT.en.US Flex/PO12) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-348,mot_mb300_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-gb; MB300 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-349,google_ion_ver1,"Mozilla/5.0 (Linux; U; Android 1.6; zh-cn; Google Ion Build/DRC83) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-350,docomo_ht03a_ver1,"Mozilla/5.0 (Linux; U; Android 1.6; ja-jp; Docomo HT-03A Build/DRD08) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-351,blackberry_9800_mqmw2,"BlackBerry; U; BlackBerry 9800; en-US) AppleWebKit/534.1+ (KHTML, like Gecko) Version/6.0.0 Mobile Safari/534.1+"
autogen-352,blackberry_9800_mqmw,"Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; en-US) AppleWebKit/534.1+ (KHTML, like Gecko) Version/6.0.0 Mobile Safari/534.1+"
autogen-353,blackberry_9800_mqmw_root,BlackBerry; U; BlackBerry 9800;
autogen-354,htc_incredible_adr6300_ver2,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; ADR6300 Build/ERE27) AppleWebKit/525.10 (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-355,htc_incredible_adr6300_ver1,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; ADR6300 Build/ERE27) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-356,htc_incredible_ver1,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; inc) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-357,htc_incredible_ver1_adr6300_ver2,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; ADR6300 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-358,tmobile_opal_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; T-Mobile Opal Build/CRB2) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-359,htc_espresso_ver1,"Mozilla/5.0 (Linux; U; Android 2.1; en-us; HTC Espresso Build/ERD35B) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-360,tmobile_espresso_ver1_subnobuild,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; espresso) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-361,tmobile_espresso_ver1,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; T-Mobile_Espresso Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-362,samsung_gt_i7500_ver1_subandroid16,"Mozilla/5.0 (Linux; U; Android 1.6; en-gb; Galaxy Build/Donut) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-363,samsung_gt_i7500_ver1_subengb,"Mozilla/5.0 (Linux; U; Android 1.5; en-gb; Galaxy Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-364,samsung_gt_i7500_ver1_subenus,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; GT-I7500) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-365,samsung_gt_i7500_ver1,"Mozilla/5.0 (Linux; U; Android 1.5; GT-I7500) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-366,samsung_gt_i7500_ver1_subcupcake,"Mozilla/5.0 (Linux; U; Android 1.5; fr-fr; Galaxy Build/CUPCAKE) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-367,samsung_gt_i7500_ver1_subcupcake_sub528itit,"Mozilla/5.0 (Linux; U; Android 1.5; it-it; Galaxy Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-368,samsung_gt_i7500_ver1_subcupcake_sub528eses,"Mozilla/5.0 (Linux; U; Android 1.5; es-es; Galaxy Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
autogen-369,samsung_sght959_ver1,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; SGH-T959 Build/ECLAIR) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
autogen-370,samsung_sght959_ver1_sub53017,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; SGH-T959 Build/ECLAIR) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
autogen-371,blackberry9700_ver1,BlackBerry9700/5.0.0.207 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/175
autogen-372,blackberry9700_ver1_sub500743,BlackBerry9700/5.0.0.743 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/115
autogen-373,blackberry9700_ver1_sub500321,BlackBerry9700/5.0.0.321 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/212
autogen-374,blackberry9700_ver1_sub500261,BlackBerry9700/5.0.0.261 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/122
autogen-375,blackberry9630_ver1,Blackberry9630/4.7.1.40 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/126
autogen-376,blackberry9630_ver1_sub500643,BlackBerry9630/5.0.0.643 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/105
autogen-377,blackberry9630_ver1_subua,BlackBerry9630/4.7.1.40 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
autogen-378,blackberry_9630_sub47131,BlackBerry9630fts/4.7.1.31 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
autogen-379,verizon_blackberry9630_ver1,rim9630v1
autogen-380,blackberry8900_ver1_sub461,BlackBerry8900/4.6.1
autogen-381,blackberry8900_ver1_sub461101,BlackBerry8900/4.6.1.101 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/125
autogen-382,blackberry8900_ver1_sub461109,BlackBerry8900/4.6.1.109 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/120
autogen-383,blackberry8900_ver1_sub461152,BlackBerry8900/4.6.1.152 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
autogen-384,blackberry8900_ver1_sub500411,BlackBerry8900/5.0.0.411 Profile/MIDP-2.1 Configuration/CLDC-1.1 VendorID/302
autogen-385,blackberry8900_ver1,BlackBerry8900/4.6.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
autogen-386,blackberry8900_ver1_sub461_lcase,Blackberry8900/4.6.1
autogen-387,blackberry8900_ver1_sub46194,BlackBerry8900/4.6.1.94 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/107
